FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR
930000945,"436 BEVERLY HILLS, LLC",ASC,SURGICAL CLINIC,NON-LTC,0,436 N BEDFORD DR,BEVERLY HILLS,90210,4323,"LEAF, NORMAN",NONE@DHS.CA.GOV,(310) 273-2337,(310) 274-8001,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.068425,-118.40551,"(-118.40551,34.068425)",,436,N BEDFORD DR,19,LOS ANGELES,	037,,,
930001154,VERDUGO HILLS HOSPITAL D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,18,1812 VERDUGO BLVD,GLENDALE,91208,1407,"DAVEY, RONALD",,,(818) 790-7100,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000173,UNIVERSITY OF SOUTHERN CALIFORNIA,08DEC1972,29MAY2018,28MAY2019,NONPROFIT CORP,34.20458,-118.216041,"(-118.216041,34.20458)",,1812,VERDUGO BLVD,19,LOS ANGELES,	037,,,
930001163,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,APH,ACUTE PSYCHIATRIC HOSPITAL,NON-LTC,25,1300 W 7TH ST,SAN PEDRO,90732,3505,"OLNEY, GARRY",,,(213) 832-3311,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000142,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,01JAN1946,01NOV2018,31OCT2019,NONPROFIT CORP,33.73794,-118.305459,"(-118.305459,33.73794)",,1300,W 7TH ST,19,LOS ANGELES,	037,,,
930001164,SOUTHERN CALIFORNIA SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,2621 ZOE AVE,HUNTINGTON PARK,90255,5736,"ZAKY, MATHIOU",MATTZAKY@YAHOO.COM,(323) 581-6025,(323) 584-8222,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,33.979307,-118.2243,"(-118.2243,33.979307)",306194737,2621,ZOE AVE,19,LOS ANGELES,	037,,,
930001167,ANTELOPE VALLEY SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,44301 LORIMER AVE,LANCASTER,93534,3700,"HIBLER, LORIE",LORIE.HIBLER@SCASURGERY.COM,(661) 940-0222,(661) 940-1112,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000656,,22JUN1992,01NOV2007,31OCT2008,,34.68788,-118.160681,"(-118.160681,34.68788)",306194300,44301,LORIMER AVE,19,LOS ANGELES,	037,,,
930001173,SFS DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,24,10012 NORWALK BLVD,SANTA FE SPRINGS,90670,3324,"CASTILLO, JOHNATHAN",LPDC2000@AOL.COM,(562) 903-8289,(562) 903-8281,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000659,"TOTAL RENAL CARE, INC.",11JUN1992,01DEC2018,30NOV2019,PROFIT CORP,33.946859,-118.072672,"(-118.072672,33.946859)",306194299,10012,NORWALK BLVD,19,LOS ANGELES,	037,,,
930001180,CALIFORNIA SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,7325 MEDICAL CENTER DR,WEST HILLS,91307,4111,"ROLSTON, BRUCE",NONE@DHS.CA.GOV,(818) 884-0811,(818) 884-9944,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.2034,-118.629981,"(-118.629981,34.2034)",,7325,MEDICAL CENTER DR,19,LOS ANGELES,	037,,,
930001183,MOHAN DIALYSIS CENTER OF COVINA,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,19,158 W COLLEGE ST,COVINA,91723,2007,"AVILA, EVA",CHERYL.FALCONER@GMAIL.COM,(626) 331-0205,(626) 859-2522,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000662,"MOHAN DIALYSIS CENTER OF COVINA, INC.",07AUG1992,07NOV2017,06NOV2018,PROFIT CORP,34.08713,-117.891741,"(-117.891741,34.08713)",306194321,158,W COLLEGE ST,19,LOS ANGELES,	037,,,
930001185,POMONA VALLEY HOSPITAL MEDICAL CENTER D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,0,1798 N GAREY AVE,POMONA,91767,2918,"BURWELL, ROBERT",,(909) 865-9756,,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000128,POMONA VALLEY HOSPITAL MEDICAL CENTER,01JAN1946,01NOV2018,31OCT2019,NONPROFIT CORP,34.07721,-117.751231,"(-117.751231,34.07721)",,1798,N GAREY AVE,19,LOS ANGELES,	037,,,
930001201,ENDEAVOR SURGICAL CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,8327 RESEDA BLVD,NORTHRIDGE,91324,4620,"MORREALE, CAROLYN",CMORREALE@HALLMARKCENTER.COM,(818) 718-8456,(818) 718-8450,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000672,"HALLMARK SURGICAL CENTER OF NORTHRIDGE, LLC",26OCT1998,01JUN2007,31MAY2008,LIMITED LIABILITY COMPANY,34.22167,-118.536711,"(-118.536711,34.22167)",306194329,8327,RESEDA BLVD,19,LOS ANGELES,	037,,,
930001206,LONG BEACH SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,4300 LONG BEACH BLVD,LONG BEACH,90807,2016,"BOLTON, LESLIE",LBOLTON@DRBOLTON.COM,(562) 423-5951,(562) 423-4070,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,33.83651,-118.189261,"(-118.189261,33.83651)",,4300,LONG BEACH BLVD,62,LONG BEACH,	037,,,
930001207,HUNTINGTON MEMORIAL HOSPITAL D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,NON-LTC,41,100 W CALIFORNIA BLVD,PASADENA,91105,3010,"RALPH, STEPHEN",,,(626) 397-5000,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000372,"PASADENA HOSPITAL ASSOCIATION, LTD",01JAN1946,09APR2018,28FEB2019,NONPROFIT CORP,34.13443,-118.152931,"(-118.152931,34.13443)",,100,W CALIFORNIA BLVD,63,PASADENA,	037,,,
930001301,SOUTHERN CALIFORNIA STONE CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,15233 VENTURA BLVD,SHERMAN OAKS,91403,2201,"CELIS, PAULA",NONE@DHS.CA.GOV,,(818) 784-8799,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.15419,-118.465691,"(-118.465691,34.15419)",,15233,VENTURA BLVD,19,LOS ANGELES,	037,,,
930001311,ENCINO SURGICENTER,ASC,SURGICAL CLINIC,NON-LTC,0,16633 VENTURA BLVD,ENCINO,91436,1834,"ROSQUI, PAM",PAM@DRSANDERS.COM,(818) 981-0249,(818) 981-3333,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.158045,-118.495651,"(-118.495651,34.158045)",,16633,VENTURA BLVD,19,LOS ANGELES,	037,,,
930001334,TOWER OUTPATIENT SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,8635 W 3RD ST,LOS ANGELES,90048,6101,"ARONOWITZ, JOEL",NONE@DHS.CA.GOV,,(310) 659-5502,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.07403,-118.380761,"(-118.380761,34.07403)",,8635,W 3RD ST,19,LOS ANGELES,	037,,,
930001347,"MOY-FINCHER-CHIPPS SURGERY CENTER, INC.",ASC,SURGICAL CLINIC,NON-LTC,0,100 UCLA MEDICAL PLZ,LOS ANGELES,90024,6999,"MOY, RONALD",,,(310) 274-5372,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.065072,-118.445872,"(-118.445872,34.065072)",,100,UCLA MEDICAL PLZ,19,LOS ANGELES,	037,,,
930001389,SOUTH VALLEY DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,27,17815 VENTURA BLVD,ENCINO,91316,3600,"ELKINS, DEBI",CYNTHIA.HUTCHISON@DAVITA.COM,(866) 890-5560,(818) 757-4520,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000784,"TOTAL RENAL CARE, INC.",21JAN1994,01NOV2018,31OCT2019,PROFIT CORP,34.1638,-118.520951,"(-118.520951,34.1638)",306194545,17815,VENTURA BLVD,19,LOS ANGELES,	037,,,
930001396,EAST VALLEY HOSPITAL MEDICAL CENTER D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,NON-LTC,21,150 W ROUTE 66,GLENDORA,91740,6207,"STEUER, TED",,,(626) 335-0231,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000060,"EAST VALLEY GLENDORA HOSPITAL, LLC",12JUN1958,08NOV2018,07NOV2019,PARTNERSHIP,34.12761,-117.865571,"(-117.865571,34.12761)",,150,W ROUTE 66,19,LOS ANGELES,	037,,,
930001400,U.S. RENAL CARE WEST COAST DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,23,3780 KILROY AIRPORT WAY,LONG BEACH,90806,2458,"REAMICO, RICHARD B",JRODRIGUEZ@USRENALCARE.COM,(562) 989-3016,(562) 989-3010,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000822,"WEST COAST DIALYSIS CENTER, LLC",10MAY1994,07MAY2018,06MAY2019,LIMITED LIABILITY COMPANY,33.80733,-118.146181,"(-118.146181,33.80733)",306194610,3780,KILROY AIRPORT WAY,62,LONG BEACH,	037,,,
930001410,WHITTIER HOSPITAL MEDICAL CENTER D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,22,9080 COLIMA RD,WHITTIER,90605,1600,,,(562) 693-7113,,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000402,AHMC WHITTIER HOSPITAL MEDICAL CENTER LP,05MAY1957,01DEC2017,30NOV2018,PARTNERSHIP,33.95018,-118.004051,"(-118.004051,33.95018)",,9080,COLIMA RD,19,LOS ANGELES,	037,,,
930001415,GREATER LONG BEACH ENDOSCOPY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,2880 ATLANTIC AVE,LONG BEACH,90806,1736,"DAVIS, COLLEEN",COLLEEN.DAVIS@SEASURGERY.COM,(562) 426-5866,(562) 426-2606,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000806,"GREATER LONG BEACH ENDOSCOPY CENTER, A PARTNERSHIP",01JUL1994,01NOV2007,31OCT2008,PARTNERSHIP,33.80937,-118.184721,"(-118.184721,33.80937)",306194595,2880,ATLANTIC AVE,62,LONG BEACH,	037,,,
930001423,SURGERY CENTER OF SANTA MONICA,ASC,SURGICAL CLINIC,NON-LTC,0,2121 WILSHIRE BLVD,SANTA MONICA,90403,5720,"ARONIS, BILL V.C.",BILL.ARONIS@SCASURGERY.COM,(310) 828-5626,(310) 264-7300,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000804,"2121 SURGERY CENTER, LIMITED PARTNERSHIP",08JUL1994,08NOV2007,07NOV2008,PARTNERSHIP,34.03286,-118.481911,"(-118.481911,34.03286)",306194597,2121,WILSHIRE BLVD,19,LOS ANGELES,	037,,,
930001428,DOWNEY SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,8555 FLORENCE AVE,DOWNEY,90240,4014,"CAPUTO, ROY",ABUCK4590@AOL.COM,(562) 869-8120,(562) 923-9784,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000877,"DOWNEY SURGERY CENTER, INC.",26DEC1995,26DEC2007,25DEC2008,PROFIT CORP,33.94911,-118.120307,"(-118.120307,33.94911)",306194834,8555,FLORENCE AVE,19,LOS ANGELES,	037,,,
930001433,AIRPORT SUNRISE DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,58,11300 HAWTHORNE BLVD,INGLEWOOD,90304,2715,"BECKER, CAROLA",CYNTHIS.HUTCHINSON@DAVITA.COM,(866) 890-5560,(615) 341-5895,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000795,"TOTAL RENAL CARE, INC.",10MAY1994,10MAY2018,09MAY2019,PROFIT CORP,33.93177,-118.351921,"(-118.351921,33.93177)",306197928,11300,HAWTHORNE BLVD,19,LOS ANGELES,	037,,,
930001449,THE VALLEY ENDOSCOPY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,18425 BURBANK BLVD,TARZANA,91356,2883,"SCOGGINS, CHRISTINE",NONE@DHS.CA.GOV,(818) 708-6055,(818) 708-6050,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000809,"THE VALLEY ENDOSCOPY CENTER, L.P.",07JUL1994,07NOV2007,06NOV2008,PARTNERSHIP,34.1725,-118.534681,"(-118.534681,34.1725)",306194598,18425,BURBANK BLVD,19,LOS ANGELES,	037,,,
930001463,TORRANCE MEMORIAL MEDICAL CENTER D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,40,3330 LOMITA BLVD,TORRANCE,90505,5002,"LUKE, JOSH",,(310) 784-4888,,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000076,TORRANCE MEMORIAL MEDICAL CENTER,29MAR1971,25OCT2018,31MAR2019,NONPROFIT CORP,33.81173,-118.344421,"(-118.344421,33.81173)",,3330,LOMITA BLVD,19,LOS ANGELES,	037,,,
930001470,"DOCTORS OUTPATIENT CENTER FOR SURGERY, INC",ASC,SURGICAL CLINIC,NON-LTC,0,8436 W 3RD ST,LOS ANGELES,90048,4100,,REBUJIOMM@AOL.COM,(310) 274-8248,(310) 274-8228,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000895,"BEVERLY HILLS ADVANCED SURGERY INSTITUTE, INC.",31OCT1996,01NOV2007,31OCT2008,PROFIT CORP,34.073123,-118.374462,"(-118.374462,34.073123)",306194996,8436,W 3RD ST,19,LOS ANGELES,	037,,,
930001471,CAMDEN SURGERY CENTER OF BEVERLY HILLS,ASC,SURGICAL CLINIC,NON-LTC,0,414 N CAMDEN DR,BEVERLY HILLS,90210,4524,"SHANKLA, SUE",CAMDEN_SURGERY@YAHOO.COM,(310) 859-1578,(310) 859-3991,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000816,"CAMDEN SURGERY CENTER OF BEVERLY HILLS, INC.",08AUG1994,08NOV2008,07NOV2009,PROFIT CORP,34.06899,-118.403961,"(-118.403961,34.06899)",306194602,414,N CAMDEN DR,19,LOS ANGELES,	037,,,
930001476,ASI SURGERY CENTER INC,ASC,SURGICAL CLINIC,NON-LTC,0,4836 VAN NUYS BLVD,SHERMAN OAKS,91403,2101,"CHAN, MAGGIE",NONE@DHS.CA.GOV,(818) 907-9506,(818) 907-7546,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.15868,-118.448331,"(-118.448331,34.15868)",,4836,VAN NUYS BLVD,19,LOS ANGELES,	037,,,
930001498,"EMANATE HEALTH INTER-COMMUNITY HOSPITAL, D/P SNF",SNF,SKILLED NURSING FACILITY,LTC,23,210 W SAN BERNARDINO RD,COVINA,91723,1515,"HOWARD, MELISSA",RDOLFI@MAIL.CVHP.ORG,(626) 960-5488,(626) 915-6215,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000131,EMANATE HEALTH MEDICAL CENTER,16DEC1962,01NOV2018,31OCT2019,PROFIT CORP,34.08808,-117.893281,"(-117.893281,34.08808)",,210,W SAN BERNARDINO RD,19,LOS ANGELES,	037,,,
930001515,FRESENIUS MEDICAL CARE EL MONTE,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,17,11204 RUSH ST,SOUTH EL MONTE,91733,3551,"SOON KIM, KWON",KWON.KIM@FMC-NA.COM,(626) 582-1136,(626) 582-1121,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000865,"FRESENIUS MEDICAL CARE ALHAMBRA, LLC",16FEB1995,01JUL2018,30JUN2019,LIMITED LIABILITY COMPANY,34.04801,-118.033121,"(-118.033121,34.04801)",306194684,11204,RUSH ST,19,LOS ANGELES,	037,,,
930001520,SAN GABRIEL DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,38,1801 W VALLEY BLVD,ALHAMBRA,91803,2300,"OROZCO, DIANA",CLINIC2145@FMC-NA.COM,(626) 457-6727,(626) 457-9002,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000869,"BIO-MEDICAL APPLICATIONS OF CALIFORNIA, INC.",20MAR1995,23JUN2018,22JUN2019,PROFIT CORP,34.07776,-118.143331,"(-118.143331,34.07776)",306194706,1801,W VALLEY BLVD,19,LOS ANGELES,	037,,,
930001542,PREMIER DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,38,7612 ATLANTIC AVE,CUDAHY,90201,5020,"BENOSA, DELIA",LISA.MARIE.WRIGHT@DAVITA.COM,(866) 594-2894,(562) 654-9774,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000867,"TOTAL RENAL CARE, INC.",14APR1995,29NOV2018,28NOV2019,PROFIT CORP,33.96689,-118.186871,"(-118.186871,33.96689)",306194707,7612,ATLANTIC AVE,19,LOS ANGELES,	037,,,
930001543,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,272,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,5806,"PIERCE, MAGGIE",RUTH.A.COUNTS@KP.ORG,(626) 405-6281,(626) 851-5099,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000920,KAISER FOUNDATION HOSPITALS,,22OCT2018,28FEB2019,NONPROFIT CORP,34.06534,-117.985381,"(-117.985381,34.06534)",106196035,1011,BALDWIN PARK BLVD,19,LOS ANGELES,	037,YES,,
930001545,NORTH HOLLYWOOD DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,44,12126 VICTORY BLVD,NORTH HOLLYWOOD,91606,3205,"REYES, TAMMY",CYNTHIA.HUTCHISON@DAVITA.COM,(866) 890-5560,(818) 980-5070,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000880,"DVA HEALTHCARE RENAL CARE, INC.",11MAR1996,12APR2018,10MAR2019,PROFIT CORP,34.186663,-118.39746,"(-118.39746,34.186663)",306196544,12126,VICTORY BLVD,19,LOS ANGELES,	037,,,
930001550,VALLEY SURGICENTER,ASC,SURGICAL CLINIC,NON-LTC,0,18546 ROSCOE BLVD,NORTHRIDGE,91324,4661,"KONIALIAN, JIRAIR",DRKONIALIAN@GMAIL.COM,(818) 701-8100,(818) 701-8020,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.22034,-118.537701,"(-118.537701,34.22034)",,18546,ROSCOE BLVD,19,LOS ANGELES,	037,,,
930001552,SHERMAN OAKS HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,22,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,1702,"O'ROURKE, KATHLEEN",,,(818) 981-7111,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000149,"PRIME HEALTHCARE SERVICES - SHERMAN OAKS, LLC",05MAR1958,01MAR2018,28FEB2019,LIMITED LIABILITY COMPANY,34.16,-118.449441,"(-118.449441,34.16)",,4929,VAN NUYS BLVD,19,LOS ANGELES,	037,,,
930001553,TORRANCE SURGICENTER,ASC,SURGICAL CLINIC,NON-LTC,0,22410 HAWTHORNE BLVD,TORRANCE,90505,2594,,NONE@DHS.CA.GOV,(310) 373-8238,(310) 373-2238,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,33.823925,-118.350968,"(-118.350968,33.823925)",,22410,HAWTHORNE BLVD,19,LOS ANGELES,	037,,,
930001554,THIRD STREET SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,420 E 3RD ST,LOS ANGELES,90013,1645,"NICOLAS, DAVID",INFO@THIRDSTREETSURGERY.COM,(213) 617-0605,(213) 617-9194,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930001001,"THIRD STREET SURGERY CENTER, L.P.",09OCT2003,12JAN2008,11JAN2009,PARTNERSHIP,34.0474,-118.241911,"(-118.241911,34.0474)",306196536,420,E 3RD ST,19,LOS ANGELES,	037,,,
930001555,VERDUGO HILLS HOSPITAL D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,NON-LTC,24,1812 VERDUGO BLVD,GLENDALE,91208,1407,"GLOSSY, BERNARD",,,(818) 790-7100,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000173,UNIVERSITY OF SOUTHERN CALIFORNIA,08DEC1972,29MAY2018,28MAY2019,NONPROFIT CORP,34.20458,-118.216041,"(-118.216041,34.20458)",,1812,VERDUGO BLVD,19,LOS ANGELES,	037,,,
930001558,LOS ANGELES COMMUNITY HOSPITAL D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,39,4081 E OLYMPIC BLVD,LOS ANGELES,90023,3330,"ANAYA, SANDRA",,(323) 265-2077,,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000039,"ALTA LOS ANGELES HOSPITALS, INC.",24OCT1957,15MAR2018,14MAR2019,PROFIT CORP,34.01944,-118.186721,"(-118.186721,34.01944)",,4081,E OLYMPIC BLVD,19,LOS ANGELES,	037,,,
930001560,SANTA MONICA SURGERY AND LASER CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,2001 SANTA MONICA BLVD,SANTA MONICA,90404,2217,,DRCLAVIN@CLAVIN.COM,(310) 453-9201,(310) 829-2005,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000873,"LASER SURGICENTER, INC.",26SEP1995,26NOV2007,25NOV2008,PROFIT CORP,34.02908,-118.479951,"(-118.479951,34.02908)",306194776,2001,SANTA MONICA BLVD,19,LOS ANGELES,	037,,,
930001561,DOCTORS HOSPITAL OF WEST COVINA D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,33,725 S ORANGE AVE,WEST COVINA,91790,2614,"WALLMAN, GERALD",,,(626) 338-8481,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000188,"WEST COVINA MEDICAL CENTER, INC.",07NOV1958,04APR2018,03APR2019,PROFIT CORP,34.07107,-117.944391,"(-117.944391,34.07107)",,725,S ORANGE AVE,19,LOS ANGELES,	037,,,
930001562,GREATER EL MONTE COMMUNITY HOSPITAL D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,13,1701 SANTA ANITA AVE,SOUTH EL MONTE,91733,3411,"CHESTER, SANDRA",,,(626) 579-7777,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000063,AHMC GREATER EL MONTE COMMUNITY HOSPITAL L.P.,01JUL1974,01DEC2018,30NOV2019,PARTNERSHIP,34.04819,-118.043401,"(-118.043401,34.04819)",,1701,SANTA ANITA AVE,19,LOS ANGELES,	037,,,
930001564,COMPREHENSIVE OUTPATIENT SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,250 N ROBERTSON BLVD,BEVERLY HILLS,90211,1767,"ZAKS, ALEXANDER",NONE@DHS.CA.GOV,(310) 273-6167,(310) 273-9255,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000874,"COMPREHENSIVE OUTPATIENT SURGERY CENTER, L.P.",18SEP1995,03DEC2007,02DEC2008,PARTNERSHIP,34.063613,-118.383529,"(-118.383529,34.063613)",306194781,250,N ROBERTSON BLVD,19,LOS ANGELES,	037,,,
930001576,"BEVERLY HILLS SUNSET SURGERY CENTER, INC.",ASC,SURGICAL CLINIC,NON-LTC,0,9201 W SUNSET BLVD,WEST HOLLYWOOD,90069,3705,"MATLOCK, RICHARD",RICHARD@BHSSC.COM,(310) 887-1734,(310) 887-1730,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000884,"BEVERLY HILLS SUNSET SURGERY CENTER, INC.",26JUN1996,26JUN2007,25JUN2008,PROFIT CORP,34.09086,-118.392501,"(-118.392501,34.09086)",306194865,9201,W SUNSET BLVD,19,LOS ANGELES,	037,,,
930001577,PRESBYTERIAN INTERCOMMUNITY HOSPITAL D/P SNF,SNF,SKILLED NURSING FACILITY,LTC,35,12401 WASHINGTON BLVD,WHITTIER,90602,1006,"ADAMS, DANIEL",,,(562) 698-0811,200,LOS ANGELES,93,LOS ANGELES EAST,N,930000129,PIH HEALTH HOSPITAL-WHITTIER,15JAN1955,08OCT2018,31DEC2018,NONPROFIT CORP,33.96973,-118.049631,"(-118.049631,33.96973)",,12401,WASHINGTON BLVD,19,LOS ANGELES,	037,,,
930001578,MOUNTAIN VIEW DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,26,900 S MOUNTAIN AVE,MONROVIA,91016,3641,"BARI, YASEEN",MVDC@CALIFORNIAKIDNEYSPECIALISTS.COM,(626) 932-1814,(626) 932-1810,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000881,"MOUNTAIN VIEW DIALYSIS CENTER, INC.",25APR1996,25APR2018,24APR2019,PROFIT CORP,34.14292,-117.985901,"(-117.985901,34.14292)",306194857,900,S MOUNTAIN AVE,19,LOS ANGELES,	037,,,
930001579,DOCTORS DIALYSIS CENTER OF MONTEBELLO,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,28,1721 W WHITTIER BLVD,MONTEBELLO,90640,4004,"VERALUZ, ADAM",CYNTHIA.HUTCHISON@DAVITA.COM,(866) 890-5560,(323) 722-1116,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000882,"ANIMAS DIALYSIS, LLC",03MAY1996,01JAN2018,31DEC2018,LIMITED LIABILITY COMPANY,34.01226,-118.120121,"(-118.120121,34.01226)",306194862,1721,W WHITTIER BLVD,19,LOS ANGELES,	037,,,
930001581,SOLIS SURGICAL ARTS CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,5620 WILBUR AVE,TARZANA,91356,,"WILLIAM GOTTSCHALK, H.",BILL@SOLISSURGIRAL.COM,,(818) 787-1144,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000888,"SOLIS SURGICAL ARTS CENTER, INC.",23JUL1996,23NOV2007,22NOV2008,PROFIT CORP,34.1728,-118.544692,"(-118.544692,34.1728)",306194960,5620,WILBUR AVE,19,LOS ANGELES,	037,,,
930001584,NEPHRON DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,21,5820 DOWNEY AVE,LONG BEACH,90805,4517,"FITERO, CHARLENE",CYNTHIA.HUTCHISON@DAVITA.COM,(866) 890-5560,(562) 663-0788,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000886,"TOTAL RENAL CARE, INC.",08AUG1996,01DEC2018,30NOV2019,PROFIT CORP,33.860832,-118.151169,"(-118.151169,33.860832)",306194959,5820,DOWNEY AVE,62,LONG BEACH,	037,,,
930001586,THE KIDNEY CENTER OF THE NORTH VALLEY,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,22,16907 DEVONSHIRE ST,GRANADA HILLS,91344,7407,"TAYAG, JAMIE",,(818) 366-4606,(818) 366-4600,200,LOS ANGELES,93,LOS ANGELES EAST,Y,930000887,"THE KIDNEY CARE CENTER OF THE NORTH VALLEY, INC.",24JUL1996,24NOV2018,23NOV2019,PROFIT CORP,34.257532,-118.500527,"(-118.500527,34.257532)",306194961,16907,DEVONSHIRE ST,19,LOS ANGELES,	037,,,
