id,account,video,play_date,play_duration
8751,182,37028,2018-12-16,5140
8752,56,53135,2018-11-13,6197
8753,370,58412,2018-09-20,2785
8754,289,4488,2019-04-14,5288
8755,587,57190,2019-04-09,2901
8756,655,8644,2019-04-06,6410
8757,186,12002,2019-08-30,6955
8758,716,54489,2018-11-19,7800
8759,389,38331,2018-12-10,742
8760,872,45764,2018-10-18,6702
8761,815,16936,2019-05-02,7236
8762,86,37157,2019-05-20,9099
8763,304,27340,2019-08-17,7082
8764,472,13002,2018-12-06,9676
8765,384,21123,2019-08-05,9814
8766,703,6246,2019-02-14,3055
8767,393,16353,2019-06-01,5170
8768,453,35270,2018-12-14,166
8769,89,53743,2019-08-29,8082
8770,877,31700,2018-12-26,2315
8771,127,55038,2019-02-21,4976
8772,423,31211,2019-05-30,6589
8773,85,31454,2019-02-05,2393
8774,176,1378,2019-06-01,6703
8775,402,26075,2019-08-14,7823
8776,664,27544,2019-06-26,7541
8777,814,41990,2019-08-17,9311
8778,18,495,2018-12-10,5368
8779,782,14683,2019-02-08,7399
8780,47,17320,2019-01-01,10463
8781,677,3808,2019-08-23,8634
8782,822,33614,2018-12-12,8105
8783,761,25795,2019-08-16,8904
8784,769,23669,2019-01-28,4690
8785,351,15209,2018-10-11,4874
8786,46,46852,2019-06-27,2095
8787,116,32972,2019-02-15,4480
8788,775,56648,2018-09-17,7122
8789,896,30503,2018-12-19,632
8790,775,25545,2018-12-02,1364
8791,531,2312,2019-04-21,4764
8792,440,36693,2019-07-26,2183
8793,258,54587,2018-10-04,7213
8794,835,22384,2019-08-04,4370
8795,134,14741,2019-03-06,1717
8796,252,64607,2019-06-18,7476
8797,115,49365,2018-10-26,3057
8798,855,47826,2019-05-26,5987
8799,425,48400,2018-09-05,7768
8800,327,16838,2018-12-11,2670
8801,82,23605,2019-01-14,1968
8802,231,18283,2019-06-18,301
8803,39,214,2019-08-02,2561
8804,808,63023,2019-06-06,10255
8805,802,58132,2018-10-23,4683
8806,807,33142,2019-06-04,6868
8807,96,10190,2019-01-17,3176
8808,581,12649,2019-06-18,3931
8809,202,61257,2018-10-14,8128
8810,245,20019,2019-02-13,6065
8811,830,26732,2019-08-26,9037
8812,472,60086,2018-10-26,5335
8813,602,1637,2018-12-11,5595
8814,272,44239,2019-03-30,8910
8815,402,43815,2018-11-13,1527
8816,479,25160,2019-07-06,5397
8817,829,41270,2019-07-04,6096
8818,896,47051,2019-08-14,543
8819,803,5071,2019-04-27,3126
8820,45,41772,2018-11-15,5322
8821,78,36579,2019-03-11,1663
8822,691,23021,2019-05-12,6334
8823,885,24522,2019-05-29,4683
8824,807,39445,2019-07-15,9680
8825,124,32132,2018-12-25,601
8826,410,48283,2018-11-21,6297
8827,360,59665,2019-02-22,293
8828,279,36916,2019-04-18,1119
8829,468,8475,2019-05-31,9842
8830,616,23464,2019-06-02,4308
8831,124,8231,2019-08-07,6013
8832,232,51397,2019-06-18,7690
8833,746,18425,2018-10-15,4645
8834,837,51983,2019-06-30,5738
8835,785,35989,2018-12-31,15
8836,368,8764,2018-10-11,4195
8837,315,33332,2019-02-19,7445
8838,226,11226,2018-11-17,123
8839,405,55491,2018-09-30,4088
8840,3,34193,2018-12-15,2758
8841,406,29518,2018-11-22,1136
8842,893,16917,2018-11-16,5834
8843,84,61398,2018-11-24,8238
8844,678,40360,2018-12-25,3758
8845,784,32024,2019-07-23,4668
8846,295,7681,2019-02-26,7534
8847,845,38905,2019-02-21,10064
8848,632,39804,2019-05-13,2192
8849,311,29617,2019-06-02,9430
8850,244,55832,2019-03-18,7967
8851,514,32688,2019-05-23,10676
8852,563,47517,2019-06-09,8725
8853,152,55374,2019-03-29,3678
8854,897,6275,2019-05-10,3619
8855,285,30930,2018-12-01,1617
8856,892,40249,2019-01-13,7714
8857,246,23271,2019-02-22,1564
8858,741,38720,2018-12-07,2033
8859,880,51963,2019-08-29,5318
8860,894,20587,2018-12-08,10409
8861,540,29750,2019-05-01,7411
8862,669,55163,2018-12-06,4751
8863,356,56627,2018-10-06,10641
8864,842,32977,2019-09-01,4995
8865,50,50396,2019-03-09,2977
8866,482,52555,2019-03-30,2107
8867,256,43168,2019-07-28,2993
8868,641,57240,2019-04-01,3730
8869,150,35426,2019-07-05,1987
8870,763,30515,2019-01-12,1419
8871,869,39739,2019-02-20,1865
8872,117,47484,2018-11-05,400
8873,754,29611,2019-02-08,5167
8874,422,52625,2019-08-27,6744
8875,428,58709,2019-06-15,4456
8876,157,8243,2018-11-02,7088
8877,825,14700,2019-04-21,9491
8878,318,60578,2019-05-27,3390
8879,532,56006,2019-04-26,3284
8880,246,4435,2019-06-07,5839
8881,730,39955,2019-03-19,7280
8882,855,22221,2018-09-15,3452
8883,93,20777,2018-12-19,9002
8884,300,28174,2019-07-21,9615
8885,98,10619,2018-10-27,4163
8886,423,48286,2018-09-21,10651
8887,389,28835,2019-08-09,7723
8888,624,49665,2018-12-09,4130
8889,223,19330,2019-07-04,5805
8890,378,24934,2018-11-13,1789
8891,641,22679,2018-11-28,7556
8892,600,4743,2018-10-03,9845
8893,438,28566,2019-03-19,8618
8894,632,51304,2018-11-17,7051
8895,476,55834,2018-12-31,9933
8896,488,12336,2019-02-19,9774
8897,374,45821,2018-09-13,3331
8898,754,40327,2018-11-20,2927
8899,53,61432,2019-02-05,2574
8900,115,33472,2019-04-12,1574
8901,298,21423,2019-06-27,8175
8902,531,39465,2019-03-14,8047
8903,644,41385,2018-12-21,5498
8904,1,15431,2019-08-18,6318
8905,773,29271,2018-11-18,9971
8906,29,5334,2019-03-18,5360
8907,564,17875,2019-05-23,3940
8908,132,3921,2019-03-21,5909
8909,621,56643,2018-10-22,6715
8910,616,55729,2019-07-24,9013
8911,579,39570,2019-04-18,109
8912,208,25134,2018-12-29,6434
8913,305,25706,2019-04-22,9413
8914,223,20870,2019-03-22,1491
8915,589,54851,2018-10-02,4682
8916,282,34394,2019-08-12,3504
8917,165,21941,2019-08-10,125
8918,711,11437,2019-06-14,1106
8919,861,55005,2019-04-18,1436
8920,197,33874,2018-11-30,6129
8921,340,29967,2019-08-03,7380
8922,854,18054,2018-10-30,7196
8923,445,30137,2019-02-19,10250
8924,178,49359,2019-04-30,9390
8925,892,43395,2019-09-04,7887
8926,395,48617,2019-08-20,4091
8927,582,38599,2019-06-24,7541
8928,734,45184,2019-05-13,4469
8929,756,46731,2019-02-09,5671
8930,154,12074,2019-03-25,5073
8931,539,28508,2018-11-30,4112
8932,217,32250,2019-02-17,3185
8933,273,64325,2019-05-11,6276
8934,80,40649,2018-09-19,833
8935,583,52649,2019-01-24,7145
8936,564,38841,2019-01-26,4951
8937,404,27991,2019-08-16,5645
8938,550,28894,2018-12-02,5077
8939,20,50625,2019-08-28,1671
8940,72,48952,2019-05-25,5434
8941,166,39058,2018-12-05,5957
8942,580,58803,2019-04-14,2338
8943,765,17053,2019-08-09,7697
8944,466,41007,2019-02-22,3023
8945,758,46255,2019-08-09,8537
8946,63,24680,2019-02-08,7898
8947,808,20730,2019-05-25,5330
8948,128,63697,2019-01-15,3059
8949,20,52651,2019-04-20,1072
8950,557,15257,2018-09-19,7813
8951,676,22416,2019-07-08,2777
8952,573,57627,2019-07-09,9667
8953,179,1313,2019-05-03,328
8954,158,2538,2019-04-23,7956
8955,832,3204,2019-03-19,3970
8956,74,35993,2019-01-15,1242
8957,413,22506,2018-09-26,5835
8958,393,29226,2018-12-27,7739
8959,332,9753,2018-10-17,421
8960,579,1604,2019-08-09,5379
8961,128,31640,2018-11-02,5294
8962,126,20000,2019-05-20,2327
8963,549,6284,2018-10-18,3517
8964,849,26874,2018-12-31,6462
8965,839,58733,2019-03-25,7294
8966,201,62872,2019-08-24,8932
8967,11,34265,2019-02-24,8873
8968,416,59674,2019-08-26,6292
8969,34,7919,2019-06-13,8593
8970,492,23922,2019-07-02,4672
8971,223,41220,2019-08-26,8602
8972,179,11119,2019-04-19,2970
8973,393,24821,2018-12-12,10058
8974,366,11437,2019-07-23,4332
8975,898,12567,2019-05-23,625
8976,416,1576,2019-05-21,322
8977,554,57072,2018-10-31,9836
8978,514,45712,2018-11-17,6865
8979,543,10274,2018-11-21,7895
8980,714,13877,2019-03-10,6546
8981,208,62678,2019-05-26,3214
8982,310,52660,2019-08-09,3465
8983,11,23615,2019-03-15,10435
8984,816,29521,2019-05-02,678
8985,304,63955,2019-08-19,8931
8986,398,44252,2018-12-08,1393
8987,826,21930,2019-04-19,4060
8988,395,24175,2019-05-04,2
8989,37,19657,2019-03-27,3474
8990,862,5136,2019-06-12,1766
8991,130,43155,2019-02-13,9078
8992,713,48674,2018-11-10,1060
8993,698,53472,2019-01-17,9831
8994,778,45397,2018-12-05,4079
8995,366,37979,2019-08-24,10150
8996,723,56147,2019-03-12,7359
8997,552,837,2019-08-25,301
8998,380,63328,2019-02-09,347
8999,237,5043,2018-09-19,6239
9000,548,6955,2019-01-30,10056
9001,587,34368,2019-01-14,4872
9002,404,40139,2019-08-22,9462
9003,388,25324,2019-01-04,7202
9004,746,18145,2018-09-18,990
9005,334,59170,2019-05-25,8339
9006,691,45613,2019-04-10,3029
9007,589,55115,2019-02-20,9507
9008,818,4470,2019-03-21,6667
9009,account,video,play_date,play_duration
9010,81,36039,2019-07-16,229
9011,615,32720,2018-12-16,10291
9012,428,4542,2018-10-24,3579
9013,812,9453,2018-12-17,4954
9014,885,59766,2019-07-21,6541
9015,786,60548,2018-11-28,4693
9016,693,43390,2019-03-12,8003
9017,586,7604,2019-08-22,5643
9018,717,20289,2019-04-05,6514
9019,691,4492,2019-06-18,6298
9020,726,22303,2018-10-14,1896
9021,212,7648,2019-07-17,9948
9022,333,44719,2019-06-02,6979
9023,202,29782,2019-01-30,2830
9024,741,55627,2019-03-23,7011
9025,177,22162,2019-04-19,9043
9026,878,45581,2018-09-06,10499
9027,714,21162,2019-07-15,744
9028,217,26284,2018-11-01,784
9029,157,1317,2018-09-29,3922
9030,162,59282,2019-04-23,1787
9031,122,50370,2019-04-27,10550
9032,318,19170,2019-05-02,5456
9033,698,55158,2018-11-27,8505
9034,550,44937,2018-11-13,5871
9035,451,9064,2019-02-10,1795
9036,228,61856,2018-12-25,1108
9037,266,13973,2019-06-17,1085
9038,752,2783,2019-08-09,6299
9039,837,17680,2018-11-12,7003
9040,880,2648,2019-03-10,8811
9041,684,41585,2018-11-13,5569
9042,81,50146,2019-01-10,2131
9043,242,41993,2019-07-06,748
9044,742,20188,2019-08-22,8392
9045,200,62320,2019-06-14,9834
9046,284,63182,2019-07-31,6662
9047,66,38626,2019-02-25,3884
9048,230,18324,2019-02-06,1786
9049,152,1110,2019-01-27,1119
9050,261,911,2019-01-03,2879
9051,490,30866,2018-09-21,3611
9052,208,61329,2018-11-06,7714
9053,861,28079,2019-06-20,10221
9054,687,49166,2019-07-29,9056
9055,195,43616,2019-05-14,5494
9056,627,46119,2018-11-05,5692
9057,363,52213,2019-06-04,10174
9058,213,53913,2019-07-09,8644
9059,574,21756,2019-06-11,5798
9060,438,5547,2019-04-01,8994
9061,836,38270,2019-02-23,484
9062,721,49473,2019-08-26,5712
9063,671,2771,2019-06-15,1045
9064,40,38601,2019-07-05,7745
9065,598,20499,2019-06-05,6695
9066,556,26895,2018-12-17,8037
9067,887,46567,2019-04-01,6075
9068,452,775,2018-11-25,10356
9069,135,59427,2018-12-26,4015
9070,352,31276,2019-05-01,1711
9071,151,18199,2018-11-20,9327
9072,218,34189,2018-11-26,7749
9073,157,38050,2018-12-27,10438
9074,418,55645,2018-11-16,5609
9075,828,60060,2019-04-11,7989
9076,441,44957,2019-08-13,5876
9077,580,37082,2019-01-17,3016
9078,601,14043,2018-12-19,9717
9079,836,49672,2019-04-07,9613
9080,130,42247,2019-06-30,8970
9081,586,61583,2019-05-16,5351
9082,490,57251,2019-04-09,6849
9083,350,37145,2018-09-19,5806
9084,439,8168,2019-08-04,6301
9085,403,53482,2019-02-19,9141
9086,197,64394,2019-04-12,2216
9087,43,53374,2018-11-16,5356
9088,480,61029,2018-09-08,3802
9089,876,51771,2019-06-08,3648
9090,52,1774,2018-12-07,7150
9091,3,60670,2018-12-03,5194
9092,137,39405,2019-01-07,2311
9093,265,9002,2019-03-25,6012
9094,718,54428,2019-07-12,9422
9095,822,24560,2018-11-04,8778
9096,85,28722,2019-05-12,3429
9097,552,23255,2019-03-28,2295
9098,783,28711,2018-10-01,6714
9099,234,42325,2019-02-07,851
9100,386,28800,2018-11-16,6949
9101,809,26049,2019-03-18,2247
9102,606,60668,2018-11-25,2134
9103,79,7063,2019-04-06,10234
9104,108,8857,2019-03-13,564
9105,127,18695,2018-12-04,1108
9106,832,41524,2018-10-06,7001
9107,172,21647,2019-08-30,10592
9108,541,24044,2018-09-07,2178
9109,603,37164,2019-08-19,1605
9110,305,21218,2018-11-06,2521
9111,897,22704,2019-01-05,8308
9112,237,8792,2018-12-20,527
9113,205,56642,2019-08-26,2631
9114,76,53306,2019-05-19,5069
9115,769,23070,2019-09-03,1177
9116,56,49640,2018-12-28,7269
9117,82,18412,2019-05-07,10677
9118,77,57099,2018-09-28,3733
9119,187,58906,2019-08-07,10652
9120,559,13258,2019-02-12,3673
9121,361,57214,2019-01-25,9164
9122,846,13489,2019-02-12,6187
9123,2,7148,2019-03-23,8402
9124,691,64379,2018-10-18,5597
9125,892,64940,2019-03-29,8967
9126,261,7761,2018-10-05,2385
9127,368,31423,2018-10-10,9505
9128,389,1179,2019-04-04,2654
9129,519,58930,2019-04-21,10629
9130,198,4487,2019-05-10,452
9131,887,62491,2019-03-20,5792
9132,497,2656,2019-03-13,1799
9133,287,61144,2019-01-14,6933
9134,770,56489,2019-05-23,9409
9135,504,53364,2018-10-14,2203
9136,724,62808,2019-04-09,3598
9137,584,17439,2019-08-06,3638
9138,388,45145,2019-08-23,2841
9139,478,4896,2019-04-07,4184
9140,722,7002,2019-05-10,8076
9141,652,28948,2019-03-16,83
9142,630,37855,2019-08-20,5586
9143,677,18846,2019-04-08,6553
9144,60,39976,2018-11-10,3612
9145,555,7283,2019-02-24,10260
9146,39,23867,2019-06-01,85
9147,355,16868,2019-04-02,1348
9148,580,53718,2019-01-16,5412
9149,806,37373,2019-06-23,5868
9150,448,47632,2019-04-11,2342
9151,879,6768,2019-07-03,2655
9152,533,14224,2018-10-31,4855
9153,131,6772,2019-05-25,31
9154,21,45180,2018-11-25,8503
9155,282,14003,2019-04-24,1286
9156,336,36897,2018-09-13,3630
9157,654,4882,2019-08-02,5314
9158,705,32129,2019-08-29,2790
9159,2,9665,2019-01-05,4856
9160,675,19417,2019-04-20,10463
9161,118,2990,2019-04-02,7349
9162,648,55817,2019-06-09,3624
9163,324,46013,2018-09-22,6141
9164,509,3857,2019-04-02,3237
9165,552,40061,2019-05-02,9880
9166,672,4941,2018-10-30,3180
9167,408,46465,2019-05-11,4398
9168,749,59868,2018-09-17,5910
9169,650,40455,2019-07-16,5227
9170,204,8914,2019-09-01,5009
9171,1,58931,2019-04-02,6812
9172,835,54386,2018-12-08,2863
9173,2,42876,2019-01-21,8013
9174,461,51751,2018-12-08,981
9175,4,28493,2018-11-07,7807
9176,762,31110,2018-10-04,1140
9177,139,62647,2019-04-05,7944
9178,844,16264,2019-08-05,5600
9179,518,46564,2018-09-09,6904
9180,302,52633,2019-01-27,1316
9181,208,851,2019-08-12,8847
9182,239,13892,2019-02-01,10197
9183,665,61876,2019-06-28,4819
9184,456,20583,2019-04-14,6968
9185,601,56284,2019-02-14,185
9186,191,52802,2018-12-16,5141
9187,170,64256,2019-06-09,9192
9188,207,60227,2019-08-07,438
9189,36,42103,2018-09-11,5693
9190,770,60684,2019-05-15,2480
9191,788,43048,2019-04-15,7886
9192,837,41769,2019-03-17,4414
9193,259,9620,2018-10-06,8582
9194,576,10277,2019-01-31,10376
9195,194,917,2019-03-24,5933
9196,288,27678,2018-10-19,1305
9197,616,21945,2019-08-17,6711
9198,246,34952,2019-06-25,8078
9199,333,4214,2019-02-20,9361
9200,648,64887,2019-08-20,6456
9201,568,31281,2019-05-13,33
9202,880,1270,2019-02-21,855
9203,534,48010,2019-02-27,1590
9204,34,2509,2019-07-26,3517
9205,791,38626,2019-03-29,871
9206,373,23732,2019-03-25,7354
9207,414,21854,2019-03-30,1041
9208,497,14568,2019-07-07,787
9209,180,1062,2018-11-28,3683
9210,210,35547,2019-04-06,10476
9211,764,29264,2019-03-11,9392
9212,594,62072,2019-01-04,194
9213,675,40951,2019-04-26,9026
9214,362,22222,2019-02-13,3405
9215,495,31702,2018-11-14,10021
9216,470,46709,2018-11-18,1579
9217,588,21007,2019-02-25,7209
9218,767,21384,2018-11-05,1992
9219,616,35303,2019-08-31,7804
9220,496,11135,2019-05-27,9902
9221,67,5803,2019-09-04,2512
9222,91,33108,2019-07-31,7100
9223,137,2617,2018-09-07,6233
9224,136,39454,2018-12-18,2745
9225,863,6760,2019-02-07,10088
9226,655,49783,2019-07-25,682
9227,869,9862,2018-09-21,8596
9228,784,62602,2019-03-07,10510
9229,163,62922,2019-07-15,6392
9230,681,17385,2019-04-01,9822
9231,900,25384,2019-03-21,7630
9232,448,37886,2018-09-19,7861
9233,773,7870,2018-09-30,4150
9234,257,50745,2019-08-27,1371
9235,775,43957,2019-05-20,5928
9236,724,55921,2018-10-12,7196
9237,266,13902,2019-05-08,1882
9238,683,49508,2018-10-30,5765
9239,743,60292,2019-04-11,10129
9240,288,30694,2019-02-17,1431
9241,476,41003,2018-12-24,5425
9242,804,20372,2019-05-24,9768
9243,404,56780,2019-03-30,8992
9244,279,34047,2019-08-13,10167
9245,606,20580,2019-02-08,5304
9246,563,51884,2019-08-08,7003
9247,31,41251,2019-01-23,3011
9248,896,40045,2018-12-11,5487
9249,749,50257,2019-08-25,1392
9250,448,2310,2018-09-26,1742
9251,93,13509,2019-08-27,2456
9252,361,43177,2019-02-04,205
9253,476,63425,2019-05-03,1795
9254,739,46570,2018-11-24,4993
9255,226,50560,2018-10-09,5274
9256,258,57574,2018-10-19,3552
9257,781,40864,2019-02-12,5647
9258,141,19353,2019-01-22,8636
9259,434,39799,2019-04-28,4766
9260,577,23887,2018-10-30,10577
9261,872,58029,2019-02-01,4840
9262,514,27992,2019-04-27,7229
9263,74,8893,2018-12-28,5710
9264,432,2281,2018-10-02,268
9265,75,14092,2019-08-10,2000
9266,311,31802,2019-01-18,6082
9267,144,39175,2018-09-25,8436
9268,540,10849,2019-04-16,9867
9269,118,9390,2018-12-25,10500
9270,122,7430,2019-04-21,10421
9271,645,18146,2018-10-27,7504
9272,30,30785,2019-07-21,4271
9273,667,42769,2019-06-29,10722
9274,452,9461,2019-06-21,7281
9275,443,63200,2019-06-14,4612
9276,53,17591,2019-07-09,10631
9277,535,15149,2019-06-30,10128
9278,842,23291,2018-10-24,2316
9279,269,59178,2019-02-16,9151
9280,411,9770,2019-07-31,224
9281,596,35128,2018-10-29,5036
9282,590,41396,2018-10-31,2148
9283,62,51811,2019-02-06,8591
9284,756,36154,2019-08-14,544
9285,635,52431,2019-07-26,7912
9286,119,21368,2019-08-16,9882
9287,114,6417,2019-07-23,1947
9288,711,28900,2018-12-15,10139
9289,560,51024,2018-09-18,1573
9290,130,16700,2019-02-02,2983
9291,623,101,2019-08-19,8576
9292,344,22163,2019-02-10,2403
9293,126,64217,2019-04-23,10584
9294,393,53106,2018-11-10,772
9295,205,26472,2018-10-23,7358
9296,444,42529,2018-09-18,5101
9297,421,14116,2018-10-13,10639
9298,862,39714,2019-03-12,10334
9299,508,18649,2018-12-06,2108
9300,807,58344,2019-01-03,925
9301,9,51735,2018-11-14,10595
9302,773,32258,2019-04-11,7200
9303,858,39578,2019-07-30,7605
9304,479,43789,2018-10-29,2103
9305,511,1853,2019-01-04,9506
9306,573,11841,2018-09-20,1288
9307,523,58654,2019-05-03,7629
9308,81,47814,2018-12-09,801
9309,55,15539,2019-09-01,4171
9310,309,47914,2019-05-01,6371
9311,74,57879,2019-08-25,9570
9312,178,53424,2019-08-17,2654
9313,613,10167,2019-06-12,4757
9314,122,36943,2019-05-10,1510
9315,321,64698,2019-08-03,1826
9316,815,11091,2018-09-10,2013
9317,335,31588,2019-08-19,7987
9318,558,39107,2019-02-07,6748
9319,330,3953,2019-08-18,1144
9320,781,38829,2019-07-06,3768
9321,899,30623,2019-05-01,2465
9322,704,8574,2019-07-20,8054
9323,797,37175,2019-01-29,8260
9324,598,50635,2019-03-02,8701
9325,852,35366,2019-08-24,9956
9326,551,21069,2019-01-05,10084
9327,534,58704,2018-10-15,10293
9328,828,11602,2019-07-30,1714
9329,478,29927,2019-08-13,8976
9330,527,38090,2019-03-26,2660
9331,842,18117,2019-08-31,5659
9332,409,56247,2018-11-21,6687
9333,76,3285,2019-04-09,5453
9334,258,61910,2018-11-25,9881
9335,730,40415,2018-10-28,3904
9336,528,29736,2019-07-09,8636
9337,799,14305,2019-04-15,134
9338,274,62010,2019-04-21,8408
9339,294,24053,2019-07-11,8026
9340,473,32302,2018-09-18,7480
9341,568,29384,2018-09-25,1931
9342,190,32797,2019-04-12,4223
9343,791,26185,2018-11-26,1553
9344,846,14808,2018-09-21,6979
9345,461,15171,2019-05-23,2266
9346,414,35644,2018-10-25,5386
9347,64,25010,2019-09-01,6207
9348,181,61113,2019-06-15,642
9349,413,17274,2018-12-26,3184
9350,462,31298,2018-11-02,7588
9351,715,22776,2019-04-26,10754
9352,426,23842,2019-05-24,7309
9353,308,28367,2019-07-27,5965
9354,24,15423,2019-05-27,3331
9355,575,27817,2018-09-12,8499
9356,51,14375,2019-07-07,3698
9357,609,50348,2018-10-14,9980
9358,842,9044,2019-04-11,8092
9359,762,53846,2018-11-22,1503
9360,862,8077,2019-05-07,6213
9361,492,46370,2019-02-14,5400
9362,214,13015,2019-05-23,6563
9363,408,53591,2019-01-17,6845
9364,44,12733,2019-05-24,9808
9365,793,8878,2019-05-30,5078
9366,292,49373,2019-08-09,10743
9367,170,36533,2019-04-07,2347
9368,788,28677,2018-11-10,2468
9369,246,13009,2019-04-19,159
9370,516,41770,2019-04-27,5074
9371,324,76,2019-01-13,2627
9372,558,41505,2019-08-09,579
9373,418,19685,2019-07-31,8874
9374,459,48193,2019-05-05,2628
9375,408,25860,2019-08-13,1257
9376,714,36581,2018-12-07,6692
9377,611,9671,2019-08-16,890
9378,754,45303,2019-07-10,3832
9379,45,24328,2018-09-25,9396
9380,554,64919,2019-09-02,2963
9381,73,3407,2018-11-11,2893
9382,559,21422,2018-11-17,3937
9383,190,7515,2018-12-11,608
9384,870,51747,2019-02-22,6142
9385,213,62304,2019-08-16,4955
9386,512,57886,2019-02-05,184
9387,343,55768,2019-04-20,167
9388,690,26687,2019-06-06,2111
9389,75,59771,2018-11-17,5594
9390,550,28811,2019-01-04,8606
9391,549,15915,2019-07-02,2553
9392,398,28574,2019-05-27,8835
9393,847,6760,2019-04-12,10660
9394,96,10444,2019-08-15,5144
9395,585,34000,2019-07-08,2956
9396,151,42976,2019-03-15,10058
9397,393,53284,2019-07-08,980
9398,218,47112,2018-11-05,2511
9399,162,28963,2019-04-12,391
9400,187,54032,2019-06-01,6841
9401,740,14489,2019-08-11,6506
9402,702,60709,2019-01-27,6640
9403,597,148,2018-10-03,6389
9404,154,10634,2019-08-12,6237
9405,712,20187,2019-08-03,5898
9406,268,28087,2019-02-20,10073
9407,156,58304,2019-01-28,7301
9408,814,12650,2018-09-17,1912
9409,553,37494,2019-02-16,2333
9410,55,4732,2019-03-25,797
9411,125,15262,2018-10-01,631
9412,316,40584,2019-04-24,5034
9413,721,34479,2018-10-30,1016
9414,849,13534,2019-01-06,415
9415,833,47290,2019-06-23,1945
9416,857,56162,2019-05-15,1055
9417,489,57328,2019-03-03,5687
9418,442,64918,2019-05-31,393
9419,816,7891,2018-11-18,3577
9420,142,48504,2019-09-03,2537
9421,257,5837,2019-08-09,2083
9422,2,2637,2019-04-21,9212
9423,765,32892,2019-06-21,2442
9424,631,31882,2018-09-10,1033
9425,634,27083,2018-11-03,8511
9426,338,46588,2019-06-21,2238
9427,61,4551,2018-09-10,5604
9428,748,31989,2019-05-29,8502
9429,777,41935,2019-04-12,9187
9430,240,53825,2018-12-06,6155
9431,163,15839,2019-06-26,10600
9432,775,45227,2019-07-21,7265
9433,847,49492,2019-08-30,4669
9434,218,48535,2019-07-15,3316
9435,505,53718,2018-09-20,6637
